|   name |         ra |       dec |     z |  gal_l |   mass | complete | lowmass |        S-PLUS | CHANCES |                   Abell |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT | WINGS |
|  59533 |   -5.58601 |   0.27226 | 0.278 |  87.01 | 122.97 |    False |    True | STRIPE82_0164 |         |              ABELL 2631 | ACT-CL J2337.6+0016 | PSZ2 G087.03-57.37 |                 |          |                   |       |
|  68263 |   -5.57994 | -13.38354 | 0.225 |  67.85 |  51.96 |    False |   False |  SPLUS-s11s22 |         |                         |                     |                    |                 |          |                   |       |
|  68289 |   -4.67981 |  -9.03074 | 0.250 |  77.16 | 111.23 |    False |    True |  SPLUS-s08s24 |         |              ABELL 2645 | ACT-CL J2341.2-0901 | PSZ2 G077.20-65.45 |                 |          | MCXC J2341.2-0901 |       |
|  68308 |   -4.11671 | -10.39881 | 0.191 |  75.99 |  47.26 |    False |   False |  SPLUS-s09s24 |         |              ABELL 2652 |                     |                    |                 |          |                   |       |
|  59607 |   -4.06146 |   0.30719 | 0.270 |  89.51 |  89.41 |    False |    True | STRIPE82_0166 |         |                         | ACT-CL J2343.7+0018 | PSZ2 G089.46-58.09 |                 |          |                   |       |
|  64081 |   -3.92029 |  -4.37976 | 0.079 |  84.85 |  48.65 |    False |    True |  SPLUS-s04s24 |         |                         | ACT-CL J2344.3-0422 | PSZ2 G084.81-62.18 | RXCJ2344.2-0422 |  RXJ2344 |                   |       |
|  64117 |   -3.91307 |  -7.42901 | 0.115 |  80.94 |  39.79 |    False |   False |  SPLUS-s06s24 |         |              ABELL 2654 |                     |                    |                 |          |                   |       |
|  55030 |   -3.89087 |   3.10583 | 0.344 |  92.21 | 118.73 |    False |    True |               |         |                         | ACT-CL J2344.6+0305 | PSZ2 G092.30-55.75 |                 |          |                   |       |
|  99413 |   -3.17132 | -62.75976 | 0.237 | 315.01 |  49.34 |    False |   False |               |         |              ABELL 4036 |                     |                    |                 |          |                   |       |
|  68353 |   -3.06974 | -13.72744 | 0.197 |  71.78 |  47.13 |    False |   False |  SPLUS-s11s24 |         |                         |                     |                    |                 |          |                   |       |
|  80524 |   -2.93027 | -28.82992 | 0.223 |  22.30 |  55.88 |    False |   False |  SPLUS-s22s48 |         |              ABELL 4041 | ACT-CL J2348.2-2853 |                    |                 |          |                   |       |
|  64072 |   -2.45484 |  -3.65897 | 0.147 |  88.33 |  42.84 |    False |   False |  SPLUS-s04s25 |         |              ABELL 2664 |                     |                    |                 |          |                   |       |
|  87799 |   -2.26219 | -38.44987 | 0.230 | 347.32 |  59.90 |    False |   False |  SPLUS-s30s70 |         |              ABELL 4048 | ACT-CL J2350.8-3825 |                    |                 |          |                   |       |
| 101523 |   -1.98261 | -67.68185 | 0.255 | 311.37 |  72.72 |    False |    True |               |         |              ABELL 4050 |                     | PSZ2 G311.33-48.50 |                 |          |                   |       |
|  68306 |   -1.62591 | -10.30316 | 0.076 |  81.13 |  31.34 |    False |   False |  SPLUS-s09s26 |         |                         |                     |                    |                 |          |                   |       |
|  68307 |   -1.44386 | -10.41340 | 0.076 |  81.33 |  37.76 |    False |   False |  SPLUS-s09s26 |         |              ABELL 2670 |                     | PSZ2 G081.31-68.56 |           A2670 |          |                   |       |
|  68309 |   -1.29098 | -10.33990 | 0.077 |  81.78 |  23.62 |    False |   False |  SPLUS-s09s26 |         |                         |                     |                    |           A2670 |          |                   |       |
|  68293 |   -1.21270 |  -9.40656 | 0.075 |  83.42 |  21.62 |    False |   False |  SPLUS-s08s26 |         |                         |                     |                    |                 |          |                   |       |
|  68311 |   -1.13149 | -10.44930 | 0.290 |  81.95 |  62.64 |    False |   False |  SPLUS-s09s26 |         |                         | ACT-CL J2355.4-1026 |                    |                 |          |                   |       |
|  68342 |   -0.38407 | -13.12063 | 0.227 |  78.83 |  51.55 |    False |   False |               |         |                         | ACT-CL J2358.5-1307 |                    |                 |          |                   |       |
|  87812 |   -0.01865 | -39.47118 | 0.102 | 340.63 |  37.62 |    False |   False |  SPLUS-s30s01 |         |              ABELL 4068 | ACT-CL J0000.3-3936 |                    |           A4068 |          |                   |       |
|  76703 |    0.14051 | -28.09529 | 0.274 |  25.09 |  99.10 |    False |    True |  SPLUS-s22s01 |         |              ABELL 4071 | ACT-CL J0000.3-2805 | PSZ2 G025.07-78.64 |                 |          |                   |       |
|  99469 |    0.77493 | -68.07856 | 0.108 | 309.69 |  28.78 |    False |   False |               |         |              ABELL 2714 |                     |                    |                 |          |                   |       |
|  59697 |    0.79427 |  -6.08871 | 0.234 |  92.16 |  97.56 |    False |    True |               |         |              ABELL 2697 | ACT-CL J0003.2-0605 | PSZ2 G092.16-66.01 |                 |          |                   |       |
|  55038 |    0.96330 |   2.06295 | 0.096 |  99.61 |  42.17 |    False |   False |               |         |              ABELL 2700 | ACT-CL J0003.8+0203 | PSZ2 G099.57-58.64 |                 |          |                   |       |
|  80599 |    1.49624 | -34.71944 | 0.114 | 352.20 |  89.22 |    False |    True |  SPLUS-s27s02 |         |              ABELL 2721 | ACT-CL J0005.9-3443 | PSZ2 G352.28-77.66 |           A2721 |          |                   |       |
|  59725 |    1.80544 |  -7.91302 | 0.206 |  92.30 |  56.57 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  50685 |    2.36971 |   3.98948 | 0.101 | 103.30 |  35.67 |    False |   False |               |         |              ABELL 0003 |                     |                    |                 |          |                   |       |
|  96899 |    2.47727 | -64.46100 | 0.120 | 310.19 |  29.08 |    False |   False |               |         |              ABELL 2732 |                     |                    |                 |          |                   |       |
|  80611 |    2.49972 | -35.68866 | 0.122 | 346.25 |  45.98 |    False |   False |  SPLUS-s28s02 |         |              ABELL 2730 |                     | PSZ2 G346.36-77.71 |                 |          |                   |       |
|  68372 |    2.92159 | -15.39657 | 0.376 |  82.71 |  81.88 |    False |    True |  SPLUS-s13s03 |         |                         | ACT-CL J0011.7-1523 | PSZ2 G082.88-75.10 |                 |          |                   |       |
|  84145 |    2.93601 | -42.21600 | 0.085 | 328.62 |  25.39 |    False |   False |  SPLUS-s33s03 |         |              ABELL 2736 |                     |                    |                 |          |                   |       |
|  99447 |    3.56222 | -66.07598 | 0.161 | 308.86 |  49.35 |    False |   False |               |         |              ABELL 2746 |                     | PSZ2 G308.85-50.61 |                 |          | MCXC J0014.3-6604 |       |
|  76737 |    3.57518 | -30.38127 | 0.299 |   8.96 | 173.58 |     True |   False |  SPLUS-s24s03 |         |              ABELL 2744 | ACT-CL J0014.3-3022 | PSZ2 G008.94-81.22 |                 |          | MCXC J0014.3-3023 |       |
|  80554 |    4.14081 | -31.41375 | 0.106 |   1.45 |  37.90 |    False |   False |  SPLUS-s24s04 |         |              ABELL 2751 |                     |                    |                 |          | MCXC J0016.3-3121 |       |
|  80604 |    4.39148 | -35.16986 | 0.095 | 342.83 |  85.00 |    False |    True |  SPLUS-s27s04 |         |              ABELL 2755 | ACT-CL J0017.5-3511 |                    |                 |          |                   |       |
|  72468 |    4.76271 | -20.44714 | 0.267 |  73.27 | 129.70 |    False |    True |  SPLUS-s16s04 |         |             ABELL S0026 | ACT-CL J0019.1-2026 | PSZ2 G073.38-80.01 |                 |          |                   |       |
|  50690 |    4.90545 |   3.61372 | 0.266 | 107.69 | 120.99 |    False |    True |               |         |                         | ACT-CL J0019.6+0336 | PSZ2 G107.66-58.32 |                 |          |                   |       |
|  84144 |    5.02514 | -41.97252 | 0.149 | 324.27 |  58.84 |    False |    True |  SPLUS-s32s04 |         |              ABELL 2763 |                     |                    |                 |          |                   |       |
|  55067 |    5.04474 |   0.09049 | 0.211 | 106.23 |  56.86 |    False |   False | STRIPE82_0010 |         |                         |                     |                    |                 |          |                   |       |
|  76675 |    5.16851 | -25.72439 | 0.142 |  42.72 |  75.55 |    False |    True |  SPLUS-s20s04 |         |              ABELL 0022 | ACT-CL J0020.6-2543 | PSZ2 G042.81-82.97 |                 |          | MCXC J0020.7-2542 |       |
|  84100 |    5.68206 | -38.10909 | 0.119 | 329.89 |  38.26 |    False |   False |  SPLUS-s29s04 |         |              ABELL 2767 |                     |                    |                 |          |                   |       |
|  72466 |    5.99145 | -20.15909 | 0.289 |  79.42 |  81.68 |    False |    True |  SPLUS-s16s05 |         |             ABELL S0039 |                     |                    |                 |          |                   |       |
