|                name |               Cluster Name |        ra |       dec |     z |  gal_l |  mass | complete | lowmass |                    CHANCES |                   Abell | CODEX |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT |  m200 | c200 | r200 |  d200 |
| ACT-CL J2051.1+0057 |        ACT-CL J2051.1+0057 | 312.79264 |   0.95285 | 0.333 |  48.55 |  4.43 |    False |   False |                            |                         |       | ACT-CL J2051.1+0057 |                    |                 |          |                   |  6.38 | 4.09 | 1.61 |  5.45 |
| ACT-CL J0212.8-1123 |        ACT-CL J0212.8-1123 |  33.21663 | -11.39851 | 0.334 | 177.44 |  4.44 |    False |   False |                            |                         |       | ACT-CL J0212.8-1123 |                    |                 |          |                   |  6.39 | 4.10 | 1.61 |  5.44 |
| ACT-CL J2050.7+0122 |                      59018 | 312.68379 |   1.37818 | 0.334 |  48.90 |  6.69 |    False |    True |                            |                         | 59018 | ACT-CL J2050.7+0122 | PSZ2 G048.91-25.55 |                 |          |                   |  9.57 | 4.22 | 1.85 |  6.23 |
| ACT-CL J0236.9-4937 |                      91439 |  39.24531 | -49.62944 | 0.334 | 268.09 |  3.56 |    False |   False |                            |                         | 91439 | ACT-CL J0236.9-4937 |                    |                 |          |                   |  5.13 | 4.06 | 1.50 |  5.05 |
| ACT-CL J0520.7-1328 |                      65279 |  80.17531 | -13.47748 | 0.336 | 215.26 |  8.24 |    False |    True |                            |                         | 65279 | ACT-CL J0520.7-1328 | PSZ2 G215.24-26.10 |                 |          | PSZ1 G215.29-26.0 | 11.73 | 4.31 | 1.97 |  6.63 |
| ACT-CL J2342.0-3736 |        ACT-CL J2342.0-3736 | 355.50587 | -37.61614 | 0.336 | 352.90 |  2.33 |    False |   False |                            |                         |       | ACT-CL J2342.0-3736 |                    |                 |          |                   |  3.36 | 4.05 | 1.30 |  4.37 |
| ACT-CL J0035.2-5456 |        ACT-CL J0035.2-5456 |   8.82265 | -54.93342 | 0.336 | 307.88 |  3.01 |    False |   False |                            |                         |       | ACT-CL J0035.2-5456 |                    |                 |          |                   |  4.33 | 4.05 | 1.42 |  4.76 |
| ACT-CL J0014.0+0227 |        ACT-CL J0014.0+0227 |   3.50114 |   2.45182 | 0.337 | 104.50 |  2.83 |    False |   False |                            |                         |       | ACT-CL J0014.0+0227 |                    |                 |          |                   |  4.08 | 4.05 | 1.39 |  4.66 |
| ACT-CL J2319.0-0845 |        ACT-CL J2319.0-0845 | 349.75114 |  -8.75105 | 0.337 |  68.67 |  2.73 |    False |   False |                            |                         |       | ACT-CL J2319.0-0845 |                    |                 |          |                   |  3.93 | 4.04 | 1.37 |  4.60 |
| ACT-CL J0438.0-3110 |        ACT-CL J0438.0-3110 |  69.50266 | -31.17773 | 0.337 | 231.94 |  3.26 |    False |   False |                            |                         |       | ACT-CL J0438.0-3110 |                    |                 |          |                   |  4.70 | 4.05 | 1.45 |  4.87 |
| ACT-CL J0125.6-0143 |        ACT-CL J0125.6-0143 |  21.41389 |  -1.72781 | 0.338 | 142.26 |  2.23 |    False |   False |                            |                         |       | ACT-CL J0125.6-0143 |                    |                 |          |                   |  3.21 | 4.05 | 1.28 |  4.29 |
| ACT-CL J0012.8-0855 |        ACT-CL J0012.8-0855 |   3.21005 |  -8.92715 | 0.338 |  94.51 |  3.52 |    False |   False |                            |                         |       | ACT-CL J0012.8-0855 | PSZ2 G094.46-69.65 |                 |          |                   |  5.07 | 4.06 | 1.49 |  5.00 |
| ACT-CL J0138.0-2155 |                      72810 |  24.52128 | -21.92681 | 0.338 | 189.33 |  6.34 |    False |    True |                            |                         | 72810 | ACT-CL J0138.0-2155 |                    |                 |          |                   |  9.08 | 4.20 | 1.81 |  6.06 |
| ACT-CL J1325.4+0420 |        ACT-CL J1325.4+0420 | 201.36533 |   4.34301 | 0.338 | 324.03 |  2.84 |    False |   False |                            |                         |       | ACT-CL J1325.4+0420 |                    |                 |          |                   |  4.09 | 4.05 | 1.39 |  4.65 |
| ACT-CL J0241.8-2805 |                      77169 |  40.45561 | -28.09525 | 0.338 | 221.65 |  4.48 |    False |   False |                            |                         | 77169 | ACT-CL J0241.8-2805 |                    |                 |          |                   |  6.44 | 4.10 | 1.62 |  5.40 |
| ACT-CL J0026.9-0901 |                 ABELL 0032 |   6.74269 |  -9.02737 | 0.338 | 104.08 |  4.68 |    False |   False |                            |              ABELL 0032 | 64205 | ACT-CL J0026.9-0901 |                    |                 |          |                   |  6.72 | 4.11 | 1.64 |  5.48 |
| ACT-CL J1405.6-0312 |        ACT-CL J1405.6-0312 | 211.41669 |  -3.20003 | 0.338 | 336.37 |  2.93 |    False |   False |                            |                         |       | ACT-CL J1405.6-0312 |                    |                 |          |                   |  4.22 | 4.05 | 1.40 |  4.69 |
| ACT-CL J2228.5+0142 |        ACT-CL J2228.5+0142 | 337.12762 |   1.71107 | 0.339 |  67.12 |  3.92 |    False |   False |                            |                         |       | ACT-CL J2228.5+0142 |                    |                 |          |                   |  5.65 | 4.08 | 1.55 |  5.17 |
| ACT-CL J0517.4-5325 |        ACT-CL J0517.4-5325 |  79.35265 | -53.42219 | 0.339 | 260.90 |  3.37 |    False |   False |                            |                         |       | ACT-CL J0517.4-5325 |                    |                 |          |                   |  4.86 | 4.06 | 1.47 |  4.91 |
| ACT-CL J1148.0-0234 |                      57633 | 177.02379 |  -2.57519 | 0.340 | 273.25 |  4.17 |    False |   False |                            |                         | 57633 | ACT-CL J1148.0-0234 |                    |                 |          |                   |  6.01 | 4.09 | 1.58 |  5.26 |
| ACT-CL J2355.8-0246 |        ACT-CL J2355.8-0246 | 358.97485 |  -2.76815 | 0.340 |  91.95 |  2.07 |    False |   False |                            |                         |       | ACT-CL J2355.8-0246 |                    |                 |          |                   |  2.98 | 4.05 | 1.25 |  4.16 |
| ACT-CL J0135.7-3322 |        ACT-CL J0135.7-3322 |  23.93746 | -33.37080 | 0.340 | 248.76 |  2.69 |    False |   False |                            |                         |       | ACT-CL J0135.7-3322 |                    |                 |          |                   |  3.88 | 4.04 | 1.36 |  4.54 |
| ACT-CL J0420.4-2613 |        ACT-CL J0420.4-2613 |  65.12083 | -26.22500 | 0.341 | 224.32 |  3.31 |    False |   False |                            |                         |       | ACT-CL J0420.4-2613 |                    |                 |          |                   |  4.76 | 4.05 | 1.46 |  4.86 |
| ACT-CL J2031.8-4037 |           RXC J2031.8-4037 | 307.96666 | -40.62320 | 0.342 |   0.74 | 10.49 |     True |   False |           RXC J2031.8-4037 |                         | 87341 | ACT-CL J2031.8-4037 | PSZ2 G000.77-35.69 |                 |          |                   | 14.83 | 4.45 | 2.13 |  7.08 |
| ACT-CL J1531.3-0007 |        ACT-CL J1531.3-0007 | 232.83055 |  -0.12555 | 0.342 |   4.25 |  3.62 |    False |   False |                            |                         |       | ACT-CL J1531.3-0007 |                    |                 |          |                   |  5.22 | 4.06 | 1.50 |  5.00 |
| ACT-CL J0130.4+0029 |        ACT-CL J0130.4+0029 |  22.61945 |   0.48610 | 0.342 | 143.29 |  2.27 |    False |   False |                            |                         |       | ACT-CL J0130.4+0029 |                    |                 |          |                   |  3.28 | 4.05 | 1.29 |  4.28 |
| ACT-CL J0027.4-4650 |                ABELL S0050 |   6.85797 | -46.83416 | 0.343 | 314.85 |  3.30 |    False |   False |                            |             ABELL S0050 |       | ACT-CL J0027.4-4650 |                    |                 |          |                   |  4.75 | 4.05 | 1.46 |  4.83 |
| ACT-CL J0120.4-0822 |        ACT-CL J0120.4-0822 |  20.12087 |  -8.36919 | 0.343 | 144.40 |  3.13 |    False |   False |                            |                         |       | ACT-CL J0120.4-0822 |                    |                 |          |                   |  4.51 | 4.05 | 1.43 |  4.75 |
| ACT-CL J0012.3-5352 |        ACT-CL J0012.3-5352 |   3.08751 | -53.87500 | 0.343 | 315.36 |  2.80 |    False |   False |                            |                         |       | ACT-CL J0012.3-5352 |                    |                 |          |                   |  4.03 | 4.05 | 1.38 |  4.57 |
| ACT-CL J0217.1-5244 |                      91480 |  34.29938 | -52.74482 | 0.343 | 276.82 |  3.39 |    False |   False |                            |                         | 91480 | ACT-CL J0217.1-5244 | PSZ2 G276.75-59.82 |                 |          | MCXC J0217.2-5244 |  4.88 | 4.06 | 1.47 |  4.87 |
| ACT-CL J0236.8-0944 |        ACT-CL J0236.8-0944 |  39.21281 |  -9.74167 | 0.343 | 182.98 |  3.18 |    False |   False |                            |                         |       | ACT-CL J0236.8-0944 |                    |                 |          |                   |  4.58 | 4.05 | 1.44 |  4.77 |
| ACT-CL J2231.9-5024 |        ACT-CL J2231.9-5024 | 337.97830 | -50.40163 | 0.344 | 342.11 |  2.55 |    False |   False |                            |                         |       | ACT-CL J2231.9-5024 |                    |                 |          |                   |  3.68 | 4.04 | 1.34 |  4.42 |
| ACT-CL J0057.3-5223 |                ABELL S0110 |  14.34445 | -52.38888 | 0.344 | 300.81 |  2.91 |    False |   False |                            |             ABELL S0110 |       | ACT-CL J0057.3-5223 |                    |                 |          |                   |  4.20 | 4.05 | 1.40 |  4.62 |
| ACT-CL J0348.6+0029 |                      55811 |  57.16097 |   0.48752 | 0.345 | 187.38 |  4.57 |    False |   False |                            |                         | 55811 | ACT-CL J0348.6+0029 |                    |                 |          |                   |  6.57 | 4.11 | 1.62 |  5.35 |
| ACT-CL J0348.6-0027 |                      55820 |  57.16610 |  -0.46439 | 0.345 | 188.38 |  5.12 |    False |    True |                            |                         | 55820 | ACT-CL J0348.6-0027 |                    |                 |          |                   |  7.36 | 4.14 | 1.68 |  5.56 |
| ACT-CL J2247.1-0206 |        ACT-CL J2247.1-0206 | 341.79447 |  -2.10274 | 0.346 |  67.68 |  3.16 |    False |   False |                            |                         |       | ACT-CL J2247.1-0206 |                    |                 |          |                   |  4.55 | 4.05 | 1.43 |  4.73 |
| ACT-CL J0451.1-0917 |                      65034 |  72.78337 |  -9.29167 | 0.346 | 207.46 |  3.96 |    False |   False |                            |                         | 65034 | ACT-CL J0451.1-0917 |                    |                 |          |                   |  5.71 | 4.08 | 1.55 |  5.09 |
| ACT-CL J1448.2-0319 |        ACT-CL J1448.2-0319 | 222.06532 |  -3.32282 | 0.346 | 350.27 |  3.80 |    False |   False |                            |                         |       | ACT-CL J1448.2-0319 |                    |                 |          |                   |  5.47 | 4.07 | 1.53 |  5.02 |
| ACT-CL J2051.1+0215 |                      59012 | 312.79116 |   2.26473 | 0.346 |  49.80 |  6.16 |    False |    True |                            |                         | 59012 | ACT-CL J2051.1+0215 | PSZ2 G049.80-25.16 |                 |          |                   |  8.82 | 4.20 | 1.79 |  5.89 |
| ACT-CL J0001.2-4843 |        ACT-CL J0001.2-4843 |   0.30092 | -48.71950 | 0.346 | 323.86 |  3.58 |    False |   False |                            |                         |       | ACT-CL J0001.2-4843 |                    |                 |          |                   |  5.15 | 4.06 | 1.50 |  4.92 |
| ACT-CL J0551.5-4339 |        ACT-CL J0551.5-4339 |  87.88530 | -43.65959 | 0.346 | 250.06 |  4.28 |    False |   False |                            |                         |       | ACT-CL J0551.5-4339 |                    |                 |          |                   |  6.15 | 4.09 | 1.59 |  5.22 |
| ACT-CL J2049.5+0227 |        ACT-CL J2049.5+0227 | 312.39167 |   2.46244 | 0.347 |  49.75 |  3.13 |    False |   False |                            |                         |       | ACT-CL J2049.5+0227 |                    |                 |          |                   |  4.51 | 4.05 | 1.43 |  4.71 |
| ACT-CL J0307.0-0628 |        ACT-CL J0307.0-0628 |  46.76665 |  -6.47912 | 0.347 | 186.49 |  4.13 |    False |   False |                            |                         |       | ACT-CL J0307.0-0628 |                    |                 |          |                   |  5.94 | 4.09 | 1.57 |  5.16 |
| ACT-CL J0301.4-0514 |        ACT-CL J0301.4-0514 |  45.37500 |  -5.23747 | 0.347 | 183.53 |  2.83 |    False |   False |                            |                         |       | ACT-CL J0301.4-0514 |                    |                 |          |                   |  4.08 | 4.05 | 1.38 |  4.55 |
| ACT-CL J0529.7-3145 |                      81442 |  82.43996 | -31.76047 | 0.347 | 235.62 |  5.79 |    False |    True |                            |                         | 81442 | ACT-CL J0529.7-3145 |                    |                 |          |                   |  8.29 | 4.17 | 1.75 |  5.76 |
